date,machine,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13),RMS,Peak,Kurtosis,Skewness,Crest_Factor
2/18/2019,P-1704R,2925,P1A,1,1,1,1,1,808.5931700504398,1599.8,1.6840036755730052,0.3301776330893078,1.9784980374001984
2/18/2019,P-1704R,2925,P1V,1,1,1,1,1,566.9070238361185,1599.8,3.995815163320575,1.5697642205736693,2.8219795005793937
2/18/2019,P-1704R,2925,P1H,1,1,1,1,1,530.6804275615037,1599.8,4.775900527436071,1.791102591662955,3.0146203193344445
2/18/2019,P-1704R,2925,P2A,1,1,1,1,1,0.4793896356524576,1.546,2.51475757501966,-0.01873646425311585,3.2249341350400016
2/18/2019,P-1704R,2925,P2V,1,1,1,1,1,0.31619002875591756,1.311,2.8889054437164603,-0.03605099124724253,4.146240807018062
2/18/2019,P-1704R,2925,P2H,1,1,1,1,1,515.1521260677697,1585.4,5.05066384795441,1.8623532558383584,3.077537526830349
10/24/2023,AB-4202,2900,1V,1,1,1,1,1,747.3479132986158,1599.8,1.9210368356334817,0.6496754348486842,2.140636203744603
10/24/2023,AB-4202,2900,1H,1,1,1,1,1,903.2120196466376,1599.8,1.758567009100161,0.02548341623223935,1.7712341789094963
10/24/2023,AB-4202,2900,2A,1,1,1,1,1,577.8611322116628,1599.8,3.680226623992816,1.4667810888638175,2.7684852135270703
10/24/2023,AB-4202,2900,2V,1,1,1,1,1,0.3410189369165492,1.342,2.9732693791391425,-0.06554501660089919,3.9352653319906428
10/24/2023,AB-4202,2900,2H,1,1,1,1,1,0.3556978278264558,1.26,2.727138301599472,-0.020865687166457644,3.542332568347174
10/24/2023,AB-4202,2900,3V,2,1,1,1,2,1.0798408349319917,5.424,4.06022331481572,0.09440956760301533,5.022962481634253
10/24/2023,AB-4202,2900,4V,1,1,1,1,1,0.5473300374555767,1.936,2.909993685083828,-0.0032832625381658273,3.537171117083324
10/19/2023,AB-4202,2900,1V,1,1,1,1,1,211.3070194353026,1465.6,33.8149333501473,5.530816522083738,6.935879384966353
10/19/2023,AB-4202,2900,1H,1,1,1,1,1,185.32331997140378,1592.2,52.34249092173589,6.931399902490892,8.591471382261464
10/19/2023,AB-4202,2900,2A,1,1,1,1,1,789.4755145352395,1599.8,1.744818109641688,0.46259591968985414,2.026408635284648
10/19/2023,AB-4202,2900,2V,1,1,1,1,1,0.2604468557811349,1.113,3.0642415441245334,-0.041783580044981235,4.273424598127241
10/19/2023,AB-4202,2900,3V,3,1,1,3,3,1.1910444229325292,6.306,3.449472799374527,0.01611795763583054,5.294512848205684
10/19/2023,AB-4202,2900,4V,1,1,1,1,1,0.4905736223248234,1.928,3.0938779541363837,0.030626099764994922,3.9300930834055605
6/17/2025,P-1804A,2975,1V,1,1,1,1,1,526.2233210398928,2931.3,21.052251641821865,4.309312651201686,5.570448672262056
6/17/2025,P-1804A,2975,1H,1,1,1,1,1,1214.2647614288464,3154.7,2.6884680361448114,1.0916255161386492,2.598033065118195
6/17/2025,P-1804A,2975,2A,1,1,1,1,1,1382.1618339912195,2986.3,1.9544382936077984,0.6824319247125157,2.1606008258646296
6/17/2025,P-1804A,2975,2V,1,1,1,1,1,1431.9235314637451,3170.7,1.9682397965949832,0.6758089692837109,2.214294220557181
6/17/2025,P-1804A,2975,2H,1,1,1,1,1,1312.9370056866117,3199.8,2.6664951291544883,1.0869311036940699,2.4371313978819855
6/17/2025,P-1804A,2975,3V,1,1,1,1,1,1460.2352783497702,3199.8,1.9675911545488107,0.6678662760705885,2.1912907100944263
6/17/2025,P-1804A,2975,3H,1,1,1,1,1,1456.2153782115392,3199.8,1.9934788775673602,0.6947297629633948,2.197339794563807
6/17/2025,P-1804A,2975,4A,1,1,1,1,1,1080.2471867438499,3199.8,3.773321738726581,1.4928047781278264,2.9620998223980957
6/17/2025,P-1804A,2975,4V,1,1,1,1,1,1536.1165837937558,3192.0,1.7611938450380042,0.44683754777595985,2.0779672803978846
6/17/2025,P-1804A,2975,4H,1,1,1,1,1,1546.939306469584,3199.8,1.758003083669288,0.46057339064005115,2.0684715855482176
4/2/2025,P-1804A,2975,1V,1,1,1,1,1,456.9479251244336,3199.8,34.039574349969,5.550155486335915,7.002548483240509
4/2/2025,P-1804A,2975,1H,1,1,1,1,1,560.5418178521652,2932.8,18.318037773553996,3.9989282697831143,5.232080652318938
4/2/2025,P-1804A,2975,2A,1,1,1,1,1,1638.5424554100352,3199.8,1.6783518260311083,0.33243967685133463,1.9528331349823156
4/2/2025,P-1804A,2975,2V,1,1,1,1,1,1054.7213466586945,3199.8,4.3907500512428586,1.6789202317447915,3.033787085220954
4/2/2025,P-1804A,2975,2H,1,1,1,1,1,1325.8316695892304,3199.8,2.5963188715807077,1.0547159518559877,2.41342854707292
4/2/2025,P-1804A,2975,3V,1,1,1,1,1,1231.9364475907475,3199.8,2.906894336740875,1.1798761477762247,2.5973742446355335
4/2/2025,P-1804A,2975,3H,1,1,1,1,1,1359.601714553017,3079.3,2.011519464751764,0.7084342026140087,2.264854454830069
4/2/2025,P-1804A,2975,4A,1,1,1,1,1,1402.5313791026635,3124.6,2.0558527203967856,0.747790899502537,2.227828943120768
4/2/2025,P-1804A,2975,4V,1,1,1,1,1,1078.3533077320294,3187.9,3.4635812759437656,1.3896441781516293,2.9562667236628837
4/2/2025,P-1804A,2975,4H,1,1,1,1,1,1157.3949116375825,3199.8,3.3744256716740186,1.3520469770715458,2.764657048191655
3/17/2025,P-1804A,2975,1V,1,1,1,1,1,1069.3282427521574,3199.8,3.7786818659422137,1.5005002107219962,2.992345915941202
3/17/2025,P-1804A,2975,1H,1,1,1,1,1,0.5000091293337695,1.36,2.2870060455867587,-0.03639198291033757,2.7199503373310683
3/17/2025,P-1804A,2975,2A,1,1,1,1,1,901.468154651912,2947.5,5.966282109938356,2.0838421527277426,3.2696662492066975
3/17/2025,P-1804A,2975,2V,1,1,1,1,1,1470.1691655919878,3152.3,1.8587642688656831,0.5824822865172677,2.144175019975116
3/17/2025,P-1804A,2975,2H,1,1,1,1,1,896.5006304468393,3199.8,7.378747737460644,2.381824308239989,3.569211098496536
3/17/2025,P-1804A,2975,3V,1,1,1,1,1,1103.9187749735559,3031.6,3.340591860457913,1.3432531256426532,2.746216541223897
3/17/2025,P-1804A,2975,3H,1,1,1,1,1,1245.0582929612258,3199.8,2.863167114864178,1.157767184595462,2.5700001502657757
3/17/2025,P-1804A,2975,4A,1,1,1,1,1,1447.6144678238284,3198.0,1.9532886042250943,0.6616965477883772,2.2091517258787094
3/17/2025,P-1804A,2975,4V,1,1,1,1,1,1446.7820962206354,3194.3,1.9774708678673325,0.6793280486312363,2.207865309049876
3/17/2025,P-1804A,2975,4H,1,1,1,1,1,1333.3782565995855,3199.8,2.3208034288808186,0.8947736485509166,2.3997691458987864
2/17/2025,P-1804A,2975,1V,1,1,1,1,1,663.6595055036291,3199.8,15.04470519317258,3.5923859185987514,4.821448308152806
2/17/2025,P-1804A,2975,1H,1,1,1,1,1,1685.3479967760627,3199.8,1.6750933016816756,0.22228755353314233,1.8985989873432456
2/17/2025,P-1804A,2975,2A,1,1,1,1,1,1437.3564305730447,3137.3,1.9877633897370086,0.6953036903748256,2.1826875597928224
2/17/2025,P-1804A,2975,2V,1,1,1,1,1,580.8598897961255,3125.2,19.303476731942123,4.112895444500227,5.380299199342041
2/17/2025,P-1804A,2975,2H,1,1,1,1,1,492.7807795446786,2961.1,24.81019426623317,4.702009272601356,6.008960014097969
2/17/2025,P-1804A,2975,3V,1,1,1,1,1,1322.9486273156865,3199.8,2.446592943834478,0.9693294043179933,2.41868802305084
2/17/2025,P-1804A,2975,3H,1,1,1,1,1,1526.2582054037648,3196.3,1.7846448733233935,0.49213281626705063,2.0942065953738367
2/17/2025,P-1804A,2975,4A,1,1,1,1,1,992.9531669892333,3057.0,4.545758443569037,1.7185448185388206,3.078695049907774
2/17/2025,P-1804A,2975,4V,1,1,1,1,1,1007.7653857876462,3199.8,4.237104828767439,1.6402270120653701,3.1751437835891836
2/17/2025,P-1804A,2975,4H,1,1,1,1,1,1395.9194363107001,3193.2,2.096010221773858,0.7613200776653708,2.2875245640531836
1/20/2025,P-1804A,2975,1V,1,1,1,1,1,1217.4740987003815,3199.8,3.2849081687123474,1.3350963449747524,2.6282283979722396
1/20/2025,P-1804A,2975,1H,1,1,1,1,1,0.2673512838149829,0.773,2.2055417395967263,-0.016635865523484627,2.8913270546886354
1/20/2025,P-1804A,2975,2A,1,1,1,1,1,1643.1880750518433,3199.8,1.675327598778319,0.3224752143258264,1.9473120871444038
1/20/2025,P-1804A,2975,2V,1,1,1,1,1,829.8635020815647,2900.2,6.493954891653651,2.1980371898131614,3.4947916045534777
1/20/2025,P-1804A,2975,2H,1,1,1,1,1,1137.3571153440869,3199.8,3.8824281340585762,1.5327026602556846,2.8133643838258826
1/20/2025,P-1804A,2975,3V,1,1,1,1,1,1516.6676675802469,3199.8,1.7861904325144267,0.47161276502851507,2.109756849438935
1/20/2025,P-1804A,2975,3H,1,1,1,1,1,1282.470970615005,3199.8,2.435401216385014,0.9655236383859936,2.495027235170513
1/20/2025,P-1804A,2975,4A,1,1,1,1,1,1067.1827014558255,3149.2,3.977642623802695,1.5521983221753357,2.9509473829588275
1/20/2025,P-1804A,2975,4V,1,1,1,1,1,1085.8660296150824,3199.8,3.6443645299643546,1.4540398300538007,2.9467723574834226
1/20/2025,P-1804A,2975,4H,1,1,1,1,1,1515.5821609111933,3199.8,1.80385323622341,0.5184414271588148,2.1112679223383224
1/9/2025,P-1804A,2975,1V,1,1,1,1,1,1377.1623331723936,3199.8,2.156139419742466,0.7841465987994445,2.323473364704238
1/9/2025,P-1804A,2975,1H,1,1,1,1,1,1273.171360553034,3199.8,2.620985070599869,1.049396457708749,2.513251632215546
1/9/2025,P-1804A,2975,2A,1,1,1,1,1,332.3006026930627,3199.8,66.24042558455707,7.818691225786858,9.629233212542715
1/9/2025,P-1804A,2975,2V,1,1,1,1,1,1656.3890611758504,3199.8,1.6685712913442485,0.29430970751456925,1.9317925208516538
1/9/2025,P-1804A,2975,2H,1,1,1,1,1,720.3974303326055,3199.8,12.469392884316608,3.237009648553591,4.441714899680669
1/9/2025,P-1804A,2975,3V,1,1,1,1,1,1546.0842026050998,3199.8,1.7643090222452247,0.47990225411590515,2.0696156099444294
1/9/2025,P-1804A,2975,3H,1,1,1,1,1,944.1292685867843,3199.8,5.716831087636828,2.0130352193886947,3.389154543201067
1/9/2025,P-1804A,2975,4A,1,1,1,1,1,1493.3950395579284,3165.4,1.8239312050688032,0.532366154273331,2.1195999157309475
1/9/2025,P-1804A,2975,4V,1,1,1,1,1,1039.568901528382,3163.9,3.9109962874828494,1.53766679469624,3.04347311212216
1/9/2025,P-1804A,2975,4H,1,1,1,1,1,1086.0648217299079,3199.8,3.484743998298024,1.3876339711471093,2.9462329835002743
9/16/2025,P-0302R,2998,1V,1,1,1,1,1,683.8219919665372,1586.9,2.1763724660424373,0.8199235686791709,2.3206331744850566
9/16/2025,P-0302R,2998,1H,1,1,1,1,1,647.3366827400763,1596.3,2.711027951787586,1.1025287457515052,2.4659501655971487
9/16/2025,P-0302R,2998,2A,1,1,1,1,1,742.1451990362702,1599.8,1.8789429120657817,0.5849801943650563,2.1556428608275806
9/16/2025,P-0302R,2998,2V,1,1,1,1,1,730.7441442733995,1599.8,1.9027311883912903,0.6059983835225761,2.1892751553838705
9/16/2025,P-0302R,2998,2H,1,1,1,1,1,851.6522598108617,1588.3,1.6696028777672738,0.17248267521448948,1.8649630547011475
9/16/2025,P-0302R,2998,3V,1,1,1,1,1,0.25657496630606996,1.715,8.949648232866581,-0.029869487895984443,6.684206275814786
9/16/2025,P-0302R,2998,3H,1,1,1,1,1,644.3300579894617,1599.8,2.7742125723689983,1.1330498722904987,2.4828889792786377
9/16/2025,P-0302R,2998,4A,1,1,1,1,1,416.1527305961768,1599.8,7.50938641284821,2.401349252659814,3.8442616913942635
9/16/2025,P-0302R,2998,4V,1,1,1,1,1,708.2928568654905,1596.9,2.1465832985598485,0.8067042902720492,2.2545758926145174
9/16/2025,P-0302R,2998,4H,1,1,1,1,1,351.9337967767412,1363.5,9.225919276857653,2.728542904219117,3.874308215033333
2/3/2025,P-0302R,2998,1V,1,1,1,1,1,703.6488893103472,1599.8,2.119852775758981,0.7828208454528389,2.2735770983280865
2/3/2025,P-0302R,2998,1H,1,1,1,1,1,760.1835681495158,1599.8,1.829594471045525,0.5397229152719891,2.104491687309591
2/3/2025,P-0302R,2998,2A,1,1,1,1,1,742.4355946677504,1528.5,1.7774066574333776,0.5039090145525971,2.058764438259488
2/3/2025,P-0302R,2998,2V,1,1,1,1,1,617.1454321624258,1599.8,2.97648405916955,1.2106036525969428,2.5922577023610707
2/3/2025,P-0302R,2998,2H,1,1,1,1,1,564.4479999866315,1590.6,3.377046844965783,1.347574309634382,2.817974375031308
2/3/2025,P-0302R,2998,3V,1,1,1,1,1,0.2645814412362115,2.42,10.617878570427177,-0.008961914864340781,9.146522101826054
2/3/2025,P-0302R,2998,4A,1,1,1,1,1,352.0732804001105,1313.1,8.44273821094451,2.5917991569178565,3.7296212836933815
2/3/2025,P-0302R,2998,4V,1,1,1,1,1,512.3640516415492,1537.7,3.86910103901268,1.5297900678652814,3.0011863538696852
1/11/2025,P-0302R,2998,1V,1,1,1,1,1,639.2881033697806,1599.8,2.338120362406919,0.9175611278085936,2.5024710949057574
1/11/2025,P-0302R,2998,1H,1,1,1,1,1,524.1134572635518,1597.1,3.7351797480958218,1.485059881582966,3.047240970187289
1/11/2025,P-0302R,2998,2A,1,1,1,1,1,505.2704540040527,1505.7,4.260582850241579,1.6419867925156626,2.9799882183253943
1/11/2025,P-0302R,2998,2V,1,1,1,1,1,630.7495780668356,1521.1,2.2445040004625487,0.8707761737345715,2.4115751367792764
1/11/2025,P-0302R,2998,2H,1,1,1,1,1,896.4530731528129,1599.8,1.754453240573938,0.036968791625082334,1.7845886727495126
1/11/2025,P-0302R,2998,3V,1,1,1,1,1,0.2662492840801518,1.887,8.143661832304877,-0.08270070758903877,7.087343000824508
1/11/2025,P-0302R,2998,3H,1,1,1,1,1,769.0951226777483,1599.8,1.8191488344484652,0.5539504012628242,2.0801068071137903
1/11/2025,P-0302R,2998,4A,1,1,1,1,1,692.7721683224214,1599.8,2.207590647157907,0.846685941604238,2.309272908399289
1/11/2025,P-0302R,2998,4V,1,1,1,1,1,800.972810249319,1599.8,1.716560604558036,0.39883922377655834,1.9973212317931615
1/11/2025,P-0302R,2998,4H,1,1,1,1,1,633.8577535536343,1599.8,2.487673978860721,0.9813815038251295,2.5239101218387665
12/16/2024,P-0302R,2998,1V,1,1,1,1,1,587.2856208239798,1559.4,3.1213432746290812,1.2668991375851981,2.6552667811142965
12/16/2024,P-0302R,2998,1H,1,1,1,1,1,678.5315072328394,1599.8,2.1005794743229558,0.7615552041813899,2.3577387091783573
12/16/2024,P-0302R,2998,2A,1,1,1,1,1,626.0014873601344,1596.5,2.6820716348600557,1.070615565755547,2.550313429337819
12/16/2024,P-0302R,2998,2V,1,1,1,1,1,491.13907051188033,1487.1,4.725986612725267,1.7777247008402537,3.027859295433569
12/16/2024,P-0302R,2998,2H,1,1,1,1,1,537.064266434891,1507.2,3.5923726954294466,1.4398337786184965,2.806368053501321
12/16/2024,P-0302R,2998,3V,1,1,1,1,1,589.730045013587,1475.8,2.8740344759508543,1.179626035381709,2.5025009535778335
12/16/2024,P-0302R,2998,3H,1,1,1,1,1,706.8687662554219,1490.8,1.856323688542696,0.5974490654650105,2.109019483061033
12/16/2024,P-0302R,2998,4A,1,1,1,1,1,539.0270913166817,1599.8,3.8607957916802005,1.5064744351020551,2.967939878665779
12/16/2024,P-0302R,2998,4V,1,1,1,1,1,731.1553689601285,1599.8,2.0144520342076793,0.7222080984235154,2.188043838446108
12/16/2024,P-0302R,2998,4H,1,1,1,1,1,687.2176325141277,1599.8,2.109059079313308,0.7711397619500663,2.327937940339608
7/2/2024,P-0302R,2998,1V,1,1,1,1,1,523.4852124509541,1526.4,3.8890073741207405,1.5299272293521349,2.915841677462876
7/2/2024,P-0302R,2998,1H,1,1,1,1,1,730.5789418594686,1576.4,1.8246694677127882,0.551453165045113,2.157740813043076
7/2/2024,P-0302R,2998,2A,1,1,1,1,1,696.0188369707575,1599.8,2.0097788853325618,0.6994296216355032,2.2985010103501176
7/2/2024,P-0302R,2998,2V,1,1,1,1,1,637.3608212882657,1597.3,2.382094522763703,0.9344784735931725,2.5061157615108143
7/2/2024,P-0302R,2998,2H,1,1,1,1,1,561.3370122179963,1584.4,3.152507005211722,1.2825273317793533,2.8225468221658887
7/2/2024,P-0302R,2998,3V,1,1,1,1,1,0.2436933521840135,1.966,8.672641328066408,-0.017199408396318727,8.067515926800777
7/2/2024,P-0302R,2998,3H,1,1,1,1,1,751.3819951308777,1599.8,1.7675342551733932,0.45184622825595755,2.1291433789564556
7/2/2024,P-0302R,2998,4A,1,1,1,1,1,581.8399684408566,1599.8,3.667004362972262,1.4649430184776688,2.7495532908936244
7/2/2024,P-0302R,2998,4V,1,1,1,1,1,316.33084747497907,1511.5,14.866109637282161,3.5685324244722123,4.778225114828726
7/2/2024,P-0302R,2998,4H,1,1,1,1,1,655.1177995061408,1599.8,2.436232238698439,0.9466880346120788,2.4420035621166236
5/23/2025,P-1802,1495,1V,1,1,1,1,1,0.4726421718403138,1.645,2.759288551271175,0.00037286857488457565,3.480434243933225
5/23/2025,P-1802,1495,1H,1,1,1,1,1,0.6694941156946094,2.62,2.947967054943568,0.0830740982977414,3.913402580516655
5/23/2025,P-1802,1495,1A,1,1,1,1,1,1403.0682429319193,3199.8,2.234712499985867,0.8668373240376841,2.280573319308791
5/23/2025,P-1802,1495,2V,1,1,1,1,1,1202.6448905289037,3026.6,2.8840198289675407,1.1805800541441132,2.516619846668912
5/23/2025,P-1802,1495,2A,1,1,1,1,1,1841.578838184417,3199.8,1.7964845247287677,0.000536770436091935,1.737530826078905
5/23/2025,P-1802,1495,3V,3,1,1,1,3,1597.199149275306,3199.8,1.7164989953433414,0.3574023521356883,2.0033819836755105
5/23/2025,P-1802,1495,3A,3,1,1,1,3,1512.1708393591625,3199.8,1.8791048784720679,0.6128808146246124,2.1160307530834492
5/23/2025,P-1802,1495,4V,1,1,1,1,1,916.9790102043524,3199.8,5.323697835295601,1.9299478073588328,3.4895019017795312
5/23/2025,P-1802,1495,4H,1,1,1,1,1,1644.3458387137696,3197.3,1.6827719241934662,0.2544016847671627,1.9444206472410774
5/23/2025,P-1802,1495,4A,1,1,1,1,1,1410.8708795010893,3199.8,2.1475606389988897,0.8118404238566627,2.267960907330875
5/21/2025,P-1802,1495,1V,1,1,1,1,1,1.1856416197466517,4.703,3.3377520990547964,-0.002162911523566128,3.966628635223634
5/21/2025,P-1802,1495,1H,1,1,1,1,1,1467.0314713958035,3163.7,1.8801834583939607,0.578914323609073,2.1565317865948064
5/21/2025,P-1802,1495,1A,1,1,1,1,1,0.8592718928210304,2.193,1.941972198096236,0.0017438300385122386,2.5521607518200984
5/21/2025,P-1802,1495,2V,1,1,1,1,1,1301.3116354698504,3199.8,2.514534727769726,0.9972070828888271,2.4589037036041588
5/21/2025,P-1802,1495,2A,1,1,1,1,1,1353.3731560010776,3153.3,2.28475807442608,0.882547301503109,2.3299560701479507
5/21/2025,P-1802,1495,3V,3,1,1,1,3,1791.0997134448223,3199.8,1.7557444482118816,0.03891752156275921,1.786500202071846
5/21/2025,P-1802,1495,3H,3,1,1,1,3,1612.8531429440075,3085.0,1.6641672340785516,0.2512496714804431,1.9127593938086775
5/21/2025,P-1802,1495,3A,3,1,1,1,3,1401.8620085644245,3199.8,2.2345882605722083,0.8664185892565865,2.282535642204009
5/21/2025,P-1802,1495,4V,1,1,1,1,1,1121.8580377893388,3199.8,3.5438048517554037,1.406603253433575,2.852232539426575
5/21/2025,P-1802,1495,4H,1,1,1,1,1,1166.5643821375995,3109.8,3.110016121042228,1.2663642944857378,2.665776572315398
5/21/2025,P-1802,1495,4A,1,1,1,1,1,1154.5115939746292,3199.8,2.775117933338848,1.1319733291003118,2.7715615994674168
5/19/2025,P-1802,1495,1V,1,1,1,1,1,0.5551763383176624,2.064,2.5093649626861025,-0.006816721018328343,3.7177376943954235
5/19/2025,P-1802,1495,1H,1,1,1,1,1,0.7623211062181052,2.501,2.6540634490433055,0.00342241301561287,3.280769717117667
5/19/2025,P-1802,1495,1A,1,1,1,1,1,1275.3325726134035,3199.8,2.8883807546187183,1.1825236467129343,2.508992610016217
5/19/2025,P-1802,1495,2V,1,1,1,1,1,1360.365668874418,3110.0,2.237218973382756,0.8690139796589542,2.286150019188039
5/19/2025,P-1802,1495,2H,1,1,1,1,1,1209.7480112940245,3184.2,3.067045108490566,1.241781339768089,2.6321184000905893
5/19/2025,P-1802,1495,2A,1,1,1,1,1,911.058256628505,3027.3,6.20066225654399,2.1354127597195283,3.3228391027407356
5/19/2025,P-1802,1495,3V,3,1,1,1,3,394.32306970958746,2931.1,39.13384449167622,5.966592401023157,7.433245034734355
5/19/2025,P-1802,1495,3H,3,1,1,1,3,1131.2833011370624,3199.8,3.3527007757282616,1.3341673666709761,2.8284692232121293
5/19/2025,P-1802,1495,3A,3,1,1,1,3,1446.5912321099208,3199.8,2.0113530191201137,0.7066550772317179,2.211958657687246
5/19/2025,P-1802,1495,4V,1,1,1,1,1,1346.066263145772,3160.9,2.3436557157910856,0.9255487953267519,2.3482499239026624
5/19/2025,P-1802,1495,4H,1,1,1,1,1,850.7446521558276,3199.8,6.934889954462821,2.280010321430691,3.7611755676530603
5/19/2025,P-1802,1495,4A,1,1,1,1,1,1153.1464340527648,3199.8,3.0129084613430432,1.2207529628637255,2.77484273073127
5/16/2025,P-1802,1495,1V,1,1,1,1,1,1529.7018552756033,3199.8,1.8377569449860724,0.5731596770512021,2.0917801655038843
5/16/2025,P-1802,1495,1H,1,1,1,1,1,1493.7143042307869,3105.5,1.815093129138552,0.5511997158258685,2.0790454983285636
5/16/2025,P-1802,1495,1A,1,1,1,1,1,1429.6200989786848,3155.5,1.9999920577054988,0.7038191728652741,2.2072297404424273
5/16/2025,P-1802,1495,2V,1,1,1,1,1,1654.2800211291985,3173.4,1.67042266134563,0.2467103729883786,1.9182967571801188
5/16/2025,P-1802,1495,2H,1,1,1,1,1,1453.2908029850917,3181.6,1.9973041235796798,0.7024308561464471,2.1892383778008657
5/16/2025,P-1802,1495,2A,1,1,1,1,1,1658.5733848998752,3199.8,1.667569411961543,0.289738060879595,1.929248370395842
5/16/2025,P-1802,1495,3V,3,1,1,1,3,1408.6207814019315,3199.8,2.1993309265104033,0.8402130826069854,2.2715836953756963
5/16/2025,P-1802,1495,3H,3,1,1,1,3,1305.8754181065008,3199.8,2.52017807498054,0.9969191523678749,2.450310309569699
5/16/2025,P-1802,1495,3A,3,1,1,1,3,1151.710057212179,2883.0,2.765687290151899,1.1330578434900478,2.5032341967895713
5/16/2025,P-1802,1495,4V,1,1,1,1,1,907.4927214046179,3199.8,6.056100635942322,2.08574972087865,3.5259786933027377
5/16/2025,P-1802,1495,4H,1,1,1,1,1,1497.188038883325,3199.8,1.8709044986525627,0.5733502618444282,2.137206494373656
5/16/2025,P-1802,1495,4A,1,1,1,1,1,1218.6364676501105,3199.8,2.826510101290146,1.1509265076242778,2.6257215215052243
5/15/2025,P-1802,1495,1V,1,1,1,1,1,1.3536638289895586,3.77,2.0529190867285414,0.0001889553900994484,2.7850341563858687
5/15/2025,P-1802,1495,1H,1,1,1,1,1,1375.4740923220422,3199.8,2.0372645857087517,0.7378487261331456,2.3263251687991993
5/15/2025,P-1802,1495,1A,1,1,1,1,1,1030.724360216805,3199.8,4.162750424333344,1.6147899311653653,3.104418720953628
5/15/2025,P-1802,1495,2V,1,1,1,1,1,1390.5428387443253,3199.8,2.0843541147735305,0.767175881813694,2.3011157303786867
5/15/2025,P-1802,1495,2H,1,1,1,1,1,0.3060844993736794,1.19,2.8892193221117486,-0.024578777958813483,3.887815300791183
5/15/2025,P-1802,1495,2A,1,1,1,1,1,0.5500865355895951,1.707,2.394475257281383,0.013936152017430597,3.103148122268434
5/15/2025,P-1802,1495,3V,3,1,1,1,3,1354.272469853074,3136.3,2.3262752379733933,0.9188481442700227,2.31585598158121
5/15/2025,P-1802,1495,3H,3,1,1,1,3,1058.6943676251058,3086.3,3.445986047561335,1.3925310823236252,2.915194502189786
5/15/2025,P-1802,1495,3A,3,1,1,1,3,975.5132113011784,3134.0,4.659837362744322,1.748333735331267,3.212667920529488
5/15/2025,P-1802,1495,4V,1,1,1,1,1,1524.1983160885964,3199.8,1.773272001939642,0.4684081640425046,2.09933311579253
5/15/2025,P-1802,1495,4H,1,1,1,1,1,904.4175793907582,2985.4,5.348889989930755,1.9353410482593711,3.3009088589488185
5/15/2025,P-1802,1495,4A,1,1,1,1,1,1226.7656706489975,3199.8,2.736990029989609,1.1086045627896646,2.6083220916242347
5/15/2025,P-1802,1495,1V,1,1,1,1,1,1.3536638289895586,3.77,2.0529190867285414,0.0001889553900994484,2.7850341563858687
5/15/2025,P-1802,1495,1H,1,1,1,1,1,1375.4740923220422,3199.8,2.0372645857087517,0.7378487261331456,2.3263251687991993
5/15/2025,P-1802,1495,1A,1,1,1,1,1,1030.724360216805,3199.8,4.162750424333344,1.6147899311653653,3.104418720953628
5/15/2025,P-1802,1495,2V,1,1,1,1,1,1390.5428387443253,3199.8,2.0843541147735305,0.767175881813694,2.3011157303786867
5/15/2025,P-1802,1495,2H,1,1,1,1,1,0.3060844993736794,1.19,2.8892193221117486,-0.024578777958813483,3.887815300791183
5/15/2025,P-1802,1495,2A,1,1,1,1,1,0.5500865355895951,1.707,2.394475257281383,0.013936152017430597,3.103148122268434
5/15/2025,P-1802,1495,3V,3,1,1,1,3,1354.272469853074,3136.3,2.3262752379733933,0.9188481442700227,2.31585598158121
5/15/2025,P-1802,1495,3H,3,1,1,1,3,1058.6943676251058,3086.3,3.445986047561335,1.3925310823236252,2.915194502189786
5/15/2025,P-1802,1495,3A,3,1,1,1,3,975.5132113011784,3134.0,4.659837362744322,1.748333735331267,3.212667920529488
5/15/2025,P-1802,1495,4V,1,1,1,1,1,1524.1983160885964,3199.8,1.773272001939642,0.4684081640425046,2.09933311579253
5/15/2025,P-1802,1495,4H,1,1,1,1,1,904.4175793907582,2985.4,5.348889989930755,1.9353410482593711,3.3009088589488185
5/15/2025,P-1802,1495,4A,1,1,1,1,1,1226.7656706489975,3199.8,2.736990029989609,1.1086045627896646,2.6083220916242347
5/15/2025,P-1802,1495,1V,1,1,1,1,1,1.3536638289895586,3.77,2.0529190867285414,0.0001889553900994484,2.7850341563858687
5/15/2025,P-1802,1495,1H,1,1,1,1,1,1375.4740923220422,3199.8,2.0372645857087517,0.7378487261331456,2.3263251687991993
5/15/2025,P-1802,1495,1A,1,1,1,1,1,1030.724360216805,3199.8,4.162750424333344,1.6147899311653653,3.104418720953628
5/15/2025,P-1802,1495,2V,1,1,1,1,1,1390.5428387443253,3199.8,2.0843541147735305,0.767175881813694,2.3011157303786867
5/15/2025,P-1802,1495,2H,1,1,1,1,1,0.3060844993736794,1.19,2.8892193221117486,-0.024578777958813483,3.887815300791183
5/15/2025,P-1802,1495,2A,1,1,1,1,1,0.5500865355895951,1.707,2.394475257281383,0.013936152017430597,3.103148122268434
5/15/2025,P-1802,1495,3V,3,1,1,1,3,1354.272469853074,3136.3,2.3262752379733933,0.9188481442700227,2.31585598158121
5/15/2025,P-1802,1495,3H,3,1,1,1,3,1058.6943676251058,3086.3,3.445986047561335,1.3925310823236252,2.915194502189786
