date,machine,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13)
3/20/2025,B-1102,994,1A,1,1,1,3,3
3/20/2025,B-1102,994,1V,1,1,1,3,3
3/20/2025,B-1102,994,1H,1,1,1,3,3
3/20/2025,B-1102,994,2A,1,1,1,3,3
3/20/2025,B-1102,994,2V,1,1,1,3,3
3/20/2025,B-1102,994,2H,1,1,1,3,3
3/20/2025,B-1102,994,3A,1,1,1,1,1
3/20/2025,B-1102,994,3V,3,1,1,1,3
3/20/2025,B-1102,994,3H,3,1,1,1,3
3/20/2025,B-1102,994,4A,1,1,1,1,1
3/20/2025,B-1102,994,4V,1,1,1,1,1
3/20/2025,B-1102,994,4H,1,1,1,1,1
3/28/2025,B-1102,994,1A,1,1,1,1,1
3/28/2025,B-1102,994,1V,1,1,1,1,1
3/28/2025,B-1102,994,1H,1,1,1,1,1
3/28/2025,B-1102,994,2A,1,1,1,1,1
3/28/2025,B-1102,994,2V,1,1,1,1,1
3/28/2025,B-1102,994,2H,1,1,1,1,1
3/28/2025,B-1102,994,3A,1,1,1,1,1
3/28/2025,B-1102,994,3V,3,1,1,1,3
3/28/2025,B-1102,994,3H,3,1,1,1,3
3/28/2025,B-1102,994,4A,1,1,1,1,1
3/28/2025,B-1102,994,4V,1,1,1,1,1
3/28/2025,B-1102,994,4H,1,1,1,1,1
3/31/2025,B-1102,994,1A,1,1,1,1,1
3/31/2025,B-1102,994,1V,1,1,1,1,1
3/31/2025,B-1102,994,1H,1,1,1,1,1
3/31/2025,B-1102,994,2A,1,1,1,1,1
3/31/2025,B-1102,994,2V,1,1,1,1,1
3/31/2025,B-1102,994,2H,1,1,1,1,1
3/31/2025,B-1102,994,3A,1,1,1,1,1
3/31/2025,B-1102,994,3V,3,1,1,1,3
3/31/2025,B-1102,994,3H,3,1,1,1,3
3/31/2025,B-1102,994,4A,1,1,1,1,1
3/31/2025,B-1102,994,4V,1,1,1,1,1
3/31/2025,B-1102,994,4H,1,1,1,1,1
3/24/2025,B-1102,994,1A,1,1,1,3,3
3/24/2025,B-1102,994,1V,1,1,1,3,3
3/24/2025,B-1102,994,1H,1,1,1,3,3
3/24/2025,B-1102,994,2A,1,1,1,3,3
3/24/2025,B-1102,994,2V,1,1,1,3,3
3/24/2025,B-1102,994,2H,1,1,1,3,3
3/24/2025,B-1102,994,3A,1,1,1,1,1
3/24/2025,B-1102,994,3V,3,1,1,1,3
3/24/2025,B-1102,994,3H,3,1,1,1,3
3/24/2025,B-1102,994,4A,1,1,1,1,1
3/24/2025,B-1102,994,4V,1,1,1,1,1
3/24/2025,B-1102,994,4H,1,1,1,1,1
9/16/2025,P-0302R,2998,1v,1,1,1,1,1
9/16/2025,P-0302R,2998,1h,1,1,1,1,1
9/16/2025,P-0302R,2998,2A,1,1,1,1,1
9/16/2025,P-0302R,2998,2V,1,1,1,1,1
9/16/2025,P-0302R,2998,2H,1,1,1,1,1
9/16/2025,P-0302R,2998,3V,1,1,1,1,1
9/16/2025,P-0302R,2998,3H,1,1,1,1,1
9/16/2025,P-0302R,2998,4A,1,1,1,1,1
9/16/2025,P-0302R,2998,4V,1,1,1,1,1
9/16/2025,P-0302R,2998,4H,1,1,1,1,1
2/3/2025,P-0302R,2998,1v,1,1,1,1,1
2/3/2025,P-0302R,2998,1h,1,1,1,1,1
2/3/2025,P-0302R,2998,2A,1,1,1,1,1
2/3/2025,P-0302R,2998,2V,1,1,1,1,1
2/3/2025,P-0302R,2998,2H,1,1,1,1,1
2/3/2025,P-0302R,2998,3V,1,1,1,1,1
2/3/2025,P-0302R,2998,3H,1,1,1,1,1
2/3/2025,P-0302R,2998,4A,1,1,1,1,1
2/3/2025,P-0302R,2998,4V,1,1,1,1,1
2/3/2025,P-0302R,2998,4H,1,1,1,1,1
1/11/2025,P-0302R,2998,1v,1,1,1,1,1
1/11/2025,P-0302R,2998,1h,1,1,1,1,1
1/11/2025,P-0302R,2998,2A,1,1,1,1,1
1/11/2025,P-0302R,2998,2V,1,1,1,1,1
1/11/2025,P-0302R,2998,2H,1,1,1,1,1
1/11/2025,P-0302R,2998,3V,1,1,1,1,1
1/11/2025,P-0302R,2998,3H,1,1,1,1,1
1/11/2025,P-0302R,2998,4A,1,1,1,1,1
1/11/2025,P-0302R,2998,4V,1,1,1,1,1
1/11/2025,P-0302R,2998,4H,1,1,1,1,1
12/16/2024,P-0302R,2998,1v,1,1,1,1,1
12/16/2024,P-0302R,2998,1h,1,1,1,1,1
12/16/2024,P-0302R,2998,2A,1,1,1,1,1
12/16/2024,P-0302R,2998,2V,1,1,1,1,1
12/16/2024,P-0302R,2998,2H,1,1,1,1,1
12/16/2024,P-0302R,2998,3V,1,1,1,1,1
12/16/2024,P-0302R,2998,3H,1,1,1,1,1
12/16/2024,P-0302R,2998,4A,1,1,1,1,1
12/16/2024,P-0302R,2998,4V,1,1,1,1,1
12/16/2024,P-0302R,2998,4H,1,1,1,1,1
7/2/2024,P-0302R,2998,1v,1,1,1,1,1
7/2/2024,P-0302R,2998,1h,1,1,1,1,1
7/2/2024,P-0302R,2998,2A,1,1,1,1,1
7/2/2024,P-0302R,2998,2V,1,1,1,1,1
7/2/2024,P-0302R,2998,2H,1,1,1,1,1
7/2/2024,P-0302R,2998,3V,1,1,1,1,1
7/2/2024,P-0302R,2998,3H,1,1,1,1,1
7/2/2024,P-0302R,2998,4A,1,1,1,1,1
7/2/2024,P-0302R,2998,4V,1,1,1,1,1
7/2/2024,P-0302R,2998,4H,1,1,1,1,1
12/23/2025,P-1102R,2955,1V,1,1,1,1,1
12/23/2025,P-1102R,2955,1H,1,1,1,1,1
12/23/2025,P-1102R,2955,2A,1,2,1,1,2
12/23/2025,P-1102R,2955,2V,1,2,1,1,2
12/23/2025,P-1102R,2955,2H,1,2,1,1,2
12/23/2025,P-1102R,2955,3V,1,1,1,1,1
12/23/2025,P-1102R,2955,3H,1,1,1,1,1
12/23/2025,P-1102R,2955,4A,1,1,1,1,1
12/23/2025,P-1102R,2955,4V,1,1,1,1,1
12/23/2025,P-1102R,2955,4H,1,1,1,1,1
12/22/2025,P-1102R,2955,1V,1,1,1,1,1
12/22/2025,P-1102R,2955,1H,1,1,1,1,1
12/22/2025,P-1102R,2955,2A,1,2,1,1,2
12/22/2025,P-1102R,2955,2V,1,2,1,1,2
12/22/2025,P-1102R,2955,2H,1,2,1,1,2
12/22/2025,P-1102R,2955,3V,1,1,1,1,1
12/22/2025,P-1102R,2955,3H,1,1,1,1,1
12/22/2025,P-1102R,2955,4A,1,1,1,1,1
12/22/2025,P-1102R,2955,4V,1,1,1,1,1
12/22/2025,P-1102R,2955,4H,1,1,1,1,1
9/10/2025,P-1102R,2955,1V,1,1,1,1,1
9/10/2025,P-1102R,2955,1H,1,1,1,1,1
9/10/2025,P-1102R,2955,2A,1,2,1,1,2
9/10/2025,P-1102R,2955,2V,1,2,1,1,2
9/10/2025,P-1102R,2955,2H,1,2,1,1,2
9/10/2025,P-1102R,2955,3V,1,1,1,1,1
9/10/2025,P-1102R,2955,3H,1,1,1,1,1
9/10/2025,P-1102R,2955,4A,1,1,1,1,1
9/10/2025,P-1102R,2955,4V,1,1,1,1,1
9/10/2025,P-1102R,2955,4H,1,1,1,1,1
6/23/2025,P-1102R,2955,1V,1,1,1,1,1
6/23/2025,P-1102R,2955,1H,1,1,1,1,1
6/23/2025,P-1102R,2955,2A,1,2,1,1,2
6/23/2025,P-1102R,2955,2V,1,2,1,1,2
6/23/2025,P-1102R,2955,2H,1,2,1,1,2
6/23/2025,P-1102R,2955,3V,1,1,1,1,1
6/23/2025,P-1102R,2955,3H,1,1,1,1,1
6/23/2025,P-1102R,2955,4A,1,1,1,1,1
6/23/2025,P-1102R,2955,4V,1,1,1,1,1
6/23/2025,P-1102R,2955,4H,1,1,1,1,1
6/23/2025,P-1102R,2955,1V,1,1,1,1,1
6/23/2025,P-1102R,2955,1H,1,1,1,1,1
6/23/2025,P-1102R,2955,2A,1,2,1,1,2
6/23/2025,P-1102R,2955,2V,1,2,1,1,2
6/23/2025,P-1102R,2955,2H,1,2,1,1,2
6/23/2025,P-1102R,2955,3V,1,1,1,1,1
6/23/2025,P-1102R,2955,3H,1,1,1,1,1
6/23/2025,P-1102R,2955,4A,1,1,1,1,1
6/23/2025,P-1102R,2955,4V,1,1,1,1,1
6/23/2025,P-1102R,2955,4H,1,1,1,1,1
5/23/2025,P-1802,1495,1V,1,1,1,1,1
5/23/2025,P-1802,1495,1H,1,1,1,1,1
5/23/2025,P-1802,1495,1A,1,1,1,1,1
5/23/2025,P-1802,1495,2V,1,1,1,1,1
5/23/2025,P-1802,1495,2H,1,1,1,1,1
5/23/2025,P-1802,1495,2A,1,1,1,1,1
5/23/2025,P-1802,1495,3V,3,1,1,1,3
5/23/2025,P-1802,1495,3H,3,1,1,1,3
5/23/2025,P-1802,1495,3A,3,1,1,1,3
5/23/2025,P-1802,1495,4V,1,1,1,1,1
5/23/2025,P-1802,1495,4H,1,1,1,1,1
5/23/2025,P-1802,1495,4A,1,1,1,1,1
5/21/2025,P-1802,1495,1V,1,1,1,1,1
5/21/2025,P-1802,1495,1H,1,1,1,1,1
5/21/2025,P-1802,1495,1A,1,1,1,1,1
5/21/2025,P-1802,1495,2V,1,1,1,1,1
5/21/2025,P-1802,1495,2H,1,1,1,1,1
5/21/2025,P-1802,1495,2A,1,1,1,1,1
5/21/2025,P-1802,1495,3V,3,1,1,1,3
5/21/2025,P-1802,1495,3H,3,1,1,1,3
5/21/2025,P-1802,1495,3A,3,1,1,1,3
5/21/2025,P-1802,1495,4V,1,1,1,1,1
5/21/2025,P-1802,1495,4H,1,1,1,1,1
5/21/2025,P-1802,1495,4A,1,1,1,1,1
5/19/2025,P-1802,1495,1V,1,1,1,1,1
5/19/2025,P-1802,1495,1H,1,1,1,1,1
5/19/2025,P-1802,1495,1A,1,1,1,1,1
5/19/2025,P-1802,1495,2V,1,1,1,1,1
5/19/2025,P-1802,1495,2H,1,1,1,1,1
5/19/2025,P-1802,1495,2A,1,1,1,1,1
5/19/2025,P-1802,1495,3V,3,1,1,1,3
5/19/2025,P-1802,1495,3H,3,1,1,1,3
5/19/2025,P-1802,1495,3A,3,1,1,1,3
5/19/2025,P-1802,1495,4V,1,1,1,1,1
5/19/2025,P-1802,1495,4H,1,1,1,1,1
5/19/2025,P-1802,1495,4A,1,1,1,1,1
5/16/2025,P-1802,1495,1V,1,1,1,1,1
5/16/2025,P-1802,1495,1H,1,1,1,1,1
5/16/2025,P-1802,1495,1A,1,1,1,1,1
5/16/2025,P-1802,1495,2V,1,1,1,1,1
5/16/2025,P-1802,1495,2H,1,1,1,1,1
5/16/2025,P-1802,1495,2A,1,1,1,1,1
5/16/2025,P-1802,1495,3V,3,1,1,1,3
5/16/2025,P-1802,1495,3H,3,1,1,1,3
5/16/2025,P-1802,1495,3A,3,1,1,1,3
5/16/2025,P-1802,1495,4V,1,1,1,1,1
5/16/2025,P-1802,1495,4H,1,1,1,1,1
5/16/2025,P-1802,1495,4A,1,1,1,1,1
5/15/2025,P-1802,1495,1V,1,1,1,1,1
5/15/2025,P-1802,1495,1H,1,1,1,1,1
5/15/2025,P-1802,1495,1A,1,1,1,1,1
5/15/2025,P-1802,1495,2V,1,1,1,1,1
5/15/2025,P-1802,1495,2H,1,1,1,1,1
5/15/2025,P-1802,1495,2A,1,1,1,1,1
5/15/2025,P-1802,1495,3V,3,1,1,1,3
5/15/2025,P-1802,1495,3H,3,1,1,1,3
5/15/2025,P-1802,1495,3A,3,1,1,1,3
5/15/2025,P-1802,1495,4V,1,1,1,1,1
5/15/2025,P-1802,1495,4H,1,1,1,1,1
5/15/2025,P-1802,1495,4A,1,1,1,1,1
5/15/2025,P-1802,1495,1V,1,1,1,1,1
5/15/2025,P-1802,1495,1H,1,1,1,1,1
5/15/2025,P-1802,1495,1A,1,1,1,1,1
5/15/2025,P-1802,1495,2V,1,1,1,1,1
5/15/2025,P-1802,1495,2H,1,1,1,1,1
5/15/2025,P-1802,1495,2A,1,1,1,1,1
5/15/2025,P-1802,1495,3V,3,1,1,1,3
5/15/2025,P-1802,1495,3H,3,1,1,1,3
5/15/2025,P-1802,1495,3A,3,1,1,1,3
5/15/2025,P-1802,1495,4V,1,1,1,1,1
5/15/2025,P-1802,1495,4H,1,1,1,1,1
5/15/2025,P-1802,1495,4A,1,1,1,1,1
5/15/2025,P-1802,1495,1V,1,1,1,1,1
5/15/2025,P-1802,1495,1H,1,1,1,1,1
5/15/2025,P-1802,1495,1A,1,1,1,1,1
5/15/2025,P-1802,1495,2V,1,1,1,1,1
5/15/2025,P-1802,1495,2H,1,1,1,1,1
5/15/2025,P-1802,1495,2A,1,1,1,1,1
5/15/2025,P-1802,1495,3V,3,1,1,1,3
5/15/2025,P-1802,1495,3H,3,1,1,1,3
5/15/2025,P-1802,1495,3A,3,1,1,1,3
5/15/2025,P-1802,1495,4V,1,1,1,1,1
5/15/2025,P-1802,1495,4H,1,1,1,1,1
5/15/2025,P-1802,1495,4A,1,1,1,1,1
5/11/2025,P-1802,1495,1V,1,1,1,1,1
5/11/2025,P-1802,1495,1H,1,1,1,1,1
5/11/2025,P-1802,1495,1A,1,1,1,1,1
5/11/2025,P-1802,1495,2V,1,1,1,1,1
5/11/2025,P-1802,1495,2H,1,1,1,1,1
5/11/2025,P-1802,1495,2A,1,1,1,1,1
5/11/2025,P-1802,1495,3V,3,1,1,1,3
5/11/2025,P-1802,1495,3H,3,1,1,1,3
5/11/2025,P-1802,1495,3A,3,1,1,1,3
5/11/2025,P-1802,1495,4V,1,1,1,1,1
5/11/2025,P-1802,1495,4H,1,1,1,1,1
5/11/2025,P-1802,1495,4A,1,1,1,1,1
5/10/2025,P-1802,1495,1V,1,1,1,1,1
5/10/2025,P-1802,1495,1H,1,1,1,1,1
5/10/2025,P-1802,1495,1A,1,1,1,1,1
5/10/2025,P-1802,1495,2V,1,1,1,1,1
5/10/2025,P-1802,1495,2H,1,1,1,1,1
5/10/2025,P-1802,1495,2A,1,1,1,1,1
5/10/2025,P-1802,1495,3V,3,1,1,1,3
5/10/2025,P-1802,1495,3H,3,1,1,1,3
5/10/2025,P-1802,1495,3A,3,1,1,1,3
5/10/2025,P-1802,1495,4V,1,1,1,1,1
5/10/2025,P-1802,1495,4H,1,1,1,1,1
5/10/2025,P-1802,1495,4A,1,1,1,1,1
5/10/2025,P-1802,1495,1V,1,1,1,1,1
5/10/2025,P-1802,1495,1H,1,1,1,1,1
5/10/2025,P-1802,1495,1A,1,1,1,1,1
5/10/2025,P-1802,1495,2V,1,1,1,1,1
5/10/2025,P-1802,1495,2H,1,1,1,1,1
5/10/2025,P-1802,1495,2A,1,1,1,1,1
5/10/2025,P-1802,1495,3V,3,1,1,1,3
5/10/2025,P-1802,1495,3H,3,1,1,1,3
5/10/2025,P-1802,1495,3A,3,1,1,1,3
5/10/2025,P-1802,1495,4V,1,1,1,1,1
5/10/2025,P-1802,1495,4H,1,1,1,1,1
5/10/2025,P-1802,1495,4A,1,1,1,1,1
5/10/2025,P-1802,1495,1V,1,1,1,1,1
5/10/2025,P-1802,1495,1H,1,1,1,1,1
5/10/2025,P-1802,1495,1A,1,1,1,1,1
5/10/2025,P-1802,1495,2V,1,1,1,1,1
5/10/2025,P-1802,1495,2H,1,1,1,1,1
5/10/2025,P-1802,1495,2A,1,1,1,1,1
5/10/2025,P-1802,1495,3V,3,1,1,1,3
5/10/2025,P-1802,1495,3H,3,1,1,1,3
5/10/2025,P-1802,1495,3A,3,1,1,1,3
5/10/2025,P-1802,1495,4V,1,1,1,1,1
5/10/2025,P-1802,1495,4H,1,1,1,1,1
5/10/2025,P-1802,1495,4A,1,1,1,1,1
5/10/2025,P-1802,1495,1V,1,1,1,1,1
5/10/2025,P-1802,1495,1H,1,1,1,1,1
5/10/2025,P-1802,1495,1A,1,1,1,1,1
5/10/2025,P-1802,1495,2V,1,1,1,1,1
5/10/2025,P-1802,1495,2H,1,1,1,1,1
5/10/2025,P-1802,1495,2A,1,1,1,1,1
5/10/2025,P-1802,1495,3V,3,1,1,1,3
5/10/2025,P-1802,1495,3H,3,1,1,1,3
5/10/2025,P-1802,1495,3A,3,1,1,1,3
5/10/2025,P-1802,1495,4V,1,1,1,1,1
5/10/2025,P-1802,1495,4H,1,1,1,1,1
5/10/2025,P-1802,1495,4A,1,1,1,1,1
5/9/2025,P-1802,1495,1V,1,1,1,1,1
5/9/2025,P-1802,1495,1H,1,1,1,1,1
5/9/2025,P-1802,1495,1A,1,1,1,1,1
5/9/2025,P-1802,1495,2V,1,1,1,1,1
5/9/2025,P-1802,1495,2H,1,1,1,1,1
5/9/2025,P-1802,1495,2A,1,1,1,1,1
5/9/2025,P-1802,1495,3V,3,1,1,1,3
5/9/2025,P-1802,1495,3H,3,1,1,1,3
5/9/2025,P-1802,1495,3A,3,1,1,1,3
5/9/2025,P-1802,1495,4V,1,1,1,1,1
5/9/2025,P-1802,1495,4H,1,1,1,1,1
5/9/2025,P-1802,1495,4A,1,1,1,1,1
5/8/2025,P-1802,1495,1V,1,1,1,1,1
5/8/2025,P-1802,1495,1H,1,1,1,1,1
5/8/2025,P-1802,1495,1A,1,1,1,1,1
5/8/2025,P-1802,1495,2V,1,1,1,1,1
5/8/2025,P-1802,1495,2H,1,1,1,1,1
5/8/2025,P-1802,1495,2A,1,1,1,1,1
5/8/2025,P-1802,1495,3V,3,1,1,1,3
5/8/2025,P-1802,1495,3H,3,1,1,1,3
5/8/2025,P-1802,1495,3A,3,1,1,1,3
5/8/2025,P-1802,1495,4V,1,1,1,1,1
5/8/2025,P-1802,1495,4H,1,1,1,1,1
5/8/2025,P-1802,1495,4A,1,1,1,1,1
5/7/2025,P-1802,1495,1V,1,1,1,1,1
5/7/2025,P-1802,1495,1H,1,1,1,1,1
5/7/2025,P-1802,1495,1A,1,1,1,1,1
5/7/2025,P-1802,1495,2V,1,1,1,1,1
5/7/2025,P-1802,1495,2H,1,1,1,1,1
5/7/2025,P-1802,1495,2A,1,1,1,1,1
5/7/2025,P-1802,1495,3V,3,1,1,1,3
5/7/2025,P-1802,1495,3H,3,1,1,1,3
5/7/2025,P-1802,1495,3A,3,1,1,1,3
5/7/2025,P-1802,1495,4V,1,1,1,1,1
5/7/2025,P-1802,1495,4H,1,1,1,1,1
5/7/2025,P-1802,1495,4A,1,1,1,1,1
12/1/2025,P-4150A,994,1A,1,1,1,1,1
12/1/2025,P-4150A,994,1V,2,2,1,2,2
12/1/2025,P-4150A,994,1H,2,1,1,2,2
12/1/2025,P-4150A,994,2A,2,2,1,1,2
12/1/2025,P-4150A,994,2V,2,2,1,2,2
12/1/2025,P-4150A,994,2H,2,2,1,2,2
12/1/2025,P-4150A,994,3A,1,1,1,2,2
12/1/2025,P-4150A,994,3V,1,1,1,2,2
12/1/2025,P-4150A,994,3H,1,1,1,2,2
12/1/2025,P-4150A,994,4A,1,1,1,1,1
12/1/2025,P-4150A,994,4V,1,1,1,1,1
12/1/2025,P-4150A,994,4H,1,1,1,2,2
10/20/2025,P-4150A,994,1A,1,1,1,1,1
10/20/2025,P-4150A,994,1V,2,2,1,2,2
10/20/2025,P-4150A,994,1H,2,1,1,2,2
10/20/2025,P-4150A,994,2A,1,2,1,1,2
10/20/2025,P-4150A,994,2V,2,2,1,2,2
10/20/2025,P-4150A,994,2H,1,2,1,2,2
10/20/2025,P-4150A,994,3A,1,1,1,2,2
10/20/2025,P-4150A,994,3V,2,2,1,2,2
10/20/2025,P-4150A,994,3H,1,1,1,2,2
10/20/2025,P-4150A,994,4A,1,1,1,1,1
10/20/2025,P-4150A,994,4V,1,1,1,1,1
10/20/2025,P-4150A,994,4H,1,1,1,2,2
8/18/2025,P-4150A,994,1A,1,1,1,1,1
8/18/2025,P-4150A,994,1V,1,1,1,2,2
8/18/2025,P-4150A,994,1H,1,1,1,2,2
8/18/2025,P-4150A,994,2A,2,2,1,2,2
8/18/2025,P-4150A,994,2V,1,2,1,2,2
8/18/2025,P-4150A,994,2H,2,1,1,2,2
8/18/2025,P-4150A,994,3A,1,1,1,2,2
8/18/2025,P-4150A,994,3V,2,2,1,2,2
8/18/2025,P-4150A,994,3H,1,1,1,2,2
8/18/2025,P-4150A,994,4A,1,1,1,2,2
8/18/2025,P-4150A,994,4V,1,1,1,1,1
8/18/2025,P-4150A,994,4H,1,2,1,2,2
6/19/2025,P-4150A,994,1A,1,1,1,1,1
6/19/2025,P-4150A,994,1V,2,2,1,2,2
6/19/2025,P-4150A,994,1H,2,1,1,2,2
6/19/2025,P-4150A,994,2A,1,2,1,2,2
6/19/2025,P-4150A,994,2V,2,2,1,2,2
6/19/2025,P-4150A,994,2H,1,1,1,2,2
6/19/2025,P-4150A,994,3A,1,1,1,2,2
6/19/2025,P-4150A,994,3V,2,1,1,2,2
6/19/2025,P-4150A,994,3H,1,1,1,2,2
6/19/2025,P-4150A,994,4A,1,1,1,1,1
6/19/2025,P-4150A,994,4V,1,1,1,1,1
6/19/2025,P-4150A,994,4H,1,1,1,2,2
4/4/2025,P-4150A,994,1A,1,1,1,1,1
4/4/2025,P-4150A,994,1V,2,2,1,2,2
4/4/2025,P-4150A,994,1H,2,1,1,2,2
4/4/2025,P-4150A,994,2A,2,1,1,2,2
4/4/2025,P-4150A,994,2V,1,1,1,2,2
4/4/2025,P-4150A,994,2H,2,2,1,2,2
4/4/2025,P-4150A,994,3A,1,1,1,2,2
4/4/2025,P-4150A,994,3V,2,1,1,2,2
4/4/2025,P-4150A,994,3H,1,1,1,2,2
4/4/2025,P-4150A,994,4A,2,2,1,2,2
4/4/2025,P-4150A,994,4V,1,1,1,2,2
4/4/2025,P-4150A,994,4H,1,1,1,2,2
3/6/2025,P-4150A,994,1A,1,1,1,1,1
3/6/2025,P-4150A,994,1V,2,1,1,2,2
3/6/2025,P-4150A,994,1H,2,1,1,2,2
3/6/2025,P-4150A,994,2A,2,1,1,2,2
3/6/2025,P-4150A,994,2V,2,1,1,2,2
3/6/2025,P-4150A,994,2H,2,1,1,2,2
3/6/2025,P-4150A,994,3A,1,1,1,2,2
3/6/2025,P-4150A,994,3V,2,2,1,2,2
3/6/2025,P-4150A,994,3H,1,1,1,2,2
3/6/2025,P-4150A,994,4A,2,2,1,2,2
3/6/2025,P-4150A,994,4V,1,1,1,2,2
3/6/2025,P-4150A,994,4H,1,1,1,2,2
5/10/2024,G-510A,2980,M1H,1,1,1,1,1
5/10/2024,G-510A,2980,M1V,1,1,1,1,1
5/10/2024,G-510A,2980,M2H,1,1,1,1,1
5/10/2024,G-510A,2980,M2V,1,1,1,1,1
5/10/2024,G-510A,2980,M2A,1,1,1,1,1
5/10/2024,G-510A,2980,P1H,1,1,1,1,1
5/10/2024,G-510A,2980,P1V,1,1,1,1,1
5/10/2024,G-510A,2980,P1A,1,1,1,1,1
5/10/2024,G-510A,2980,P2H,1,1,1,1,1
5/10/2024,G-510A,2980,P2V,1,1,1,1,1
5/10/2024,G-510A,2980,P2A,1,1,1,1,1
7/19/2024,G-510A,2980,M1H,1,1,1,1,1
7/19/2024,G-510A,2980,M1V,1,1,1,1,1
7/19/2024,G-510A,2980,M2H,1,1,1,1,1
7/19/2024,G-510A,2980,M2V,1,1,1,1,1
7/19/2024,G-510A,2980,M2A,1,1,1,1,1
7/19/2024,G-510A,2980,P1H,1,1,1,1,1
7/19/2024,G-510A,2980,P1V,1,1,1,1,1
7/19/2024,G-510A,2980,P1A,1,1,1,1,1
7/19/2024,G-510A,2980,P2H,1,1,1,1,1
7/19/2024,G-510A,2980,P2V,1,1,1,1,1
7/19/2024,G-510A,2980,P2A,1,1,1,1,1
9/6/2024,G-510A,2980,M1H,1,1,1,1,1
9/6/2024,G-510A,2980,M1V,1,1,1,1,1
9/6/2024,G-510A,2980,M2H,1,1,1,1,1
9/6/2024,G-510A,2980,M2V,1,1,1,1,1
9/6/2024,G-510A,2980,M2A,1,1,1,1,1
9/6/2024,G-510A,2980,P1H,1,1,1,1,1
9/6/2024,G-510A,2980,P1V,1,1,1,1,1
9/6/2024,G-510A,2980,P1A,1,1,1,1,1
9/6/2024,G-510A,2980,P2H,1,1,1,1,1
9/6/2024,G-510A,2980,P2V,1,1,1,1,1
9/6/2024,G-510A,2980,P2A,1,1,1,1,1
1/23/2025,G-510A,2980,M1H,1,1,1,1,1
1/23/2025,G-510A,2980,M1V,1,1,1,1,1
1/23/2025,G-510A,2980,M2H,1,1,1,1,1
1/23/2025,G-510A,2980,M2V,1,1,1,1,1
1/23/2025,G-510A,2980,M2A,1,1,1,1,1
1/23/2025,G-510A,2980,P1H,1,1,1,1,1
1/23/2025,G-510A,2980,P1V,1,1,1,1,1
1/23/2025,G-510A,2980,P1A,1,1,1,1,1
1/23/2025,G-510A,2980,P2H,1,1,1,1,1
1/23/2025,G-510A,2980,P2V,1,1,1,1,1
1/23/2025,G-510A,2980,P2A,1,1,1,1,1
7/11/2025,P-1100B,2980,M1H,1,1,1,1,1
7/11/2025,P-1100B,2980,M1V,1,1,1,1,1
7/11/2025,P-1100B,2980,M2H,1,1,1,1,1
7/11/2025,P-1100B,2980,M2V,1,1,1,1,1
7/11/2025,P-1100B,2980,M2A,1,1,1,1,1
7/11/2025,P-1100B,2980,P1H,1,1,1,1,1
7/11/2025,P-1100B,2980,P1V,1,1,1,1,1
7/11/2025,P-1100B,2980,P1A,1,1,1,1,1
7/11/2025,P-1100B,2980,P2H,1,1,1,1,1
7/11/2025,P-1100B,2980,P2V,1,1,1,1,1
7/11/2025,P-1100B,2980,P2A,1,1,1,1,1
11/28/2025,G-610B,2960,M1H,1,1,1,2,2
11/28/2025,G-610B,2960,M1V,1,1,1,1,1
11/28/2025,G-610B,2960,M2H,1,1,1,2,2
11/28/2025,G-610B,2960,M2V,1,1,1,1,1
11/28/2025,G-610B,2960,M2A,1,1,1,1,1
11/28/2025,G-610B,2960,P1H,1,1,1,1,1
11/28/2025,G-610B,2960,P1V,1,1,1,1,1
11/28/2025,G-610B,2960,P1A,1,1,1,1,1
11/28/2025,G-610B,2960,P2H,1,1,1,1,1
11/28/2025,G-610B,2960,P2V,1,1,1,1,1
11/28/2025,G-610B,2960,P2A,1,1,1,1,1
