date,machine,Bearing No.,Shaft Speed of Motor (RPM),point,BPFO (Y9),BPFI (Y10),FTF (Y11),BSF (Y12),Severity of bearing defect (Y13)
2025-04-22,P-2113B,6310/C3,2978,M2H,3,1,1,1,3.0
2025-04-22,P-2113B,6310/C3,2978,M2V,3,1,1,1,3.0
2025-04-22,P-2113B,6310/C3,2978,M2A,3,1,1,1,3.0
2025-04-22,P-2113B,6214,2978,P1H,1,3,1,1,3.0
2025-04-22,P-2113B,6214,2978,P1V,1,3,1,1,3.0
2025-04-22,P-2113B,6214,2978,P1A,1,3,1,1,3.0
2025-04-22,P-2113B,6215,2978,P2H,1,3,1,1,3.0
2025-04-22,P-2113B,6215,2978,P2V,1,3,1,1,3.0
2025-04-22,P-2113B,6215,2978,P2A,1,3,1,1,3.0
2024-12-17,P-2113B,6310/C3,2978,M1H,1,1,1,1,1.0
2024-12-17,P-2113B,6310/C3,2978,M1V,1,1,1,1,1.0
2024-12-17,P-2113B,6310/C3,2978,M1A,1,1,1,1,1.0
2024-12-17,P-2113B,6310/C3,2978,M2H,3,1,1,1,3.0
2024-12-17,P-2113B,6310/C3,2978,M2V,3,1,1,1,3.0
2024-12-17,P-2113B,6310/C3,2978,M2A,3,1,1,1,3.0
2024-12-17,P-2113B,6214,2978,P1H,1,3,1,1,3.0
2024-12-17,P-2113B,6214,2978,P1V,1,3,1,1,3.0
2024-12-17,P-2113B,6214,2978,P1A,1,3,1,1,3.0
2024-12-17,P-2113B,6215,2978,P2H,1,3,1,1,3.0
2024-12-17,P-2113B,6215,2978,P2V,1,3,1,1,3.0
2024-12-17,P-2113B,6215,2978,P2A,1,3,1,1,3.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M1H,3,1,1,1,3.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M1V,3,1,1,1,3.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M1A,3,1,1,1,3.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M2H,2,1,1,1,2.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M2V,2,1,1,1,2.0
2025-04-22,P-2309B,6205-2Z/C3,2900,M2A,3,1,1,1,3.0
2025-04-22,P-2309B,6206,2900,P1H,1,1,1,1,1.0
2025-04-22,P-2309B,6206,2900,P1V,1,1,1,1,1.0
2025-04-22,P-2309B,6206,2900,P1A,1,1,1,1,1.0
2025-04-22,P-2309B,6206,2900,P2H,1,1,1,1,1.0
2025-04-22,P-2309B,6206,2900,P2V,1,1,1,1,1.0
2025-04-22,P-2309B,6206,2900,P2A,1,1,1,1,1.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M1H,3,1,1,1,3.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M1V,3,1,1,1,3.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M1A,2,1,1,1,2.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M2H,2,1,1,1,2.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M2V,2,1,1,1,2.0
2024-08-16,P-2309B,6205-2Z/C3,2900,M2A,2,1,1,1,2.0
2024-08-16,P-2309B,6206,2900,P1H,1,1,1,1,1.0
2024-08-16,P-2309B,6206,2900,P1V,1,1,1,1,1.0
2024-08-16,P-2309B,6206,2900,P1A,1,1,1,1,1.0
2024-08-16,P-2309B,6206,2900,P2H,1,1,1,1,1.0
2024-08-16,P-2309B,6206,2900,P2V,1,1,1,1,1.0
2024-08-16,P-2309B,6206,2900,P2A,1,1,1,1,1.0
2025-05-08,P-2316A,6313/C3,1474,M1H,1,1,1,1,1.0
2025-05-08,P-2316A,6313/C3,1474,M1V,1,1,1,1,1.0
2025-05-08,P-2316A,6315/C3,1474,M2H,1,1,1,1,1.0
2025-05-08,P-2316A,6315/C3,1474,M2V,1,1,1,1,1.0
2025-05-08,P-2316A,6315/C3,1474,M2A,1,1,1,1,1.0
2025-05-08,P-2316A,22213,1474,P1H,1,1,1,1,1.0
2025-05-08,P-2316A,22213,1474,P1V,1,1,1,1,1.0
2025-05-08,P-2316A,22213,1474,P1A,1,1,1,1,1.0
2025-05-08,P-2316A,483/472D,1474,P2H,3,2,1,1,3.0
2025-05-08,P-2316A,483/472D,1474,P2V,3,2,1,1,3.0
2025-05-08,P-2316A,483/472D,1474,P2A,2,2,1,1,2.0
2025-03-21,P-2316A,6313/C3,1474,M1H,1,1,1,1,1.0
2025-03-21,P-2316A,6313/C3,1474,M1V,1,1,1,1,1.0
2025-03-21,P-2316A,6315/C3,1474,M2H,1,1,1,1,1.0
2025-03-21,P-2316A,6315/C3,1474,M2V,1,1,1,1,1.0
2025-03-21,P-2316A,6315/C3,1474,M2A,1,1,1,1,1.0
2025-03-21,P-2316A,22213,1474,P1H,1,1,1,1,1.0
2025-03-21,P-2316A,22213,1474,P1V,1,1,1,1,1.0
2025-03-21,P-2316A,22213,1474,P1A,1,1,1,1,1.0
2025-03-21,P-2316A,483/472D,1474,P2H,3,2,1,1,3.0
2025-03-21,P-2316A,483/472D,1474,P2V,3,2,1,1,3.0
2025-03-21,P-2316A,483/472D,1474,P2A,2,2,1,1,2.0
2025-05-07,P-2316B,6313/C3,1474,M1H,1,1,1,1,1.0
2025-05-07,P-2316B,6313/C3,1474,M1V,1,1,1,1,1.0
2025-05-07,P-2316B,6315/C3,1474,M2H,1,1,1,1,1.0
2025-05-07,P-2316B,6315/C3,1474,M2V,1,1,1,1,1.0
2025-05-07,P-2316B,6315/C3,1474,M2A,1,1,1,1,1.0
2025-05-07,P-2316B,22213,1474,P1H,1,1,1,1,1.0
2025-05-07,P-2316B,22213,1474,P1V,1,1,1,1,1.0
2025-05-07,P-2316B,22213,1474,P1A,1,1,1,1,1.0
2025-05-07,P-2316B,483/472D,1474,P2H,4,1,1,1,4.0
2025-05-07,P-2316B,483/472D,1474,P2V,4,1,1,1,4.0
2025-05-07,P-2316B,483/472D,1474,P2A,4,1,1,1,4.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M1A,1,1,1,1,1.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-11-17,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-11-17,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-11-17,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-11-17,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-11-17,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-11-17,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-11-17,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M1A,1,1,1,1,1.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-10-15,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-10-15,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-10-15,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-10-15,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-10-15,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-10-15,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-10-15,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M1A,1,1,1,1,1.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-09-18,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-09-18,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-09-18,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-09-18,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-09-18,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-09-18,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-09-18,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M1A,1,1,1,1,1.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-07-24,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-07-24,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-07-24,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-07-24,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-07-24,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-07-24,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-07-24,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M1A,1,1,1,1,1.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-06-12,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-06-12,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-06-12,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-06-12,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-06-12,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-06-12,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-06-12,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-03-19,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-03-19,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-03-19,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-03-19,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-03-19,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-03-19,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-03-19,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-03-19,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-03-19,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-03-18,P-2431A,6208-2Z/C3,1450,M1H,1,1,1,1,1.0
2025-03-18,P-2431A,6208-2Z/C3,1450,M1V,1,1,1,1,1.0
2025-03-18,P-2431A,6208-2Z/C3,1450,M2H,1,1,1,1,1.0
2025-03-18,P-2431A,6208-2Z/C3,1450,M2V,1,1,1,1,1.0
2025-03-18,P-2431A,6208-2Z/C3,1450,M2A,1,1,1,1,1.0
2025-03-18,P-2431A,21309E,1450,P1H,1,1,1,3,3.0
2025-03-18,P-2431A,21309E,1450,P1V,1,1,1,3,3.0
2025-03-18,P-2431A,21309E,1450,P1A,1,1,1,3,3.0
2025-03-18,P-2431A,3309A,1450,P2H,3,3,3,1,3.0
2025-03-18,P-2431A,3309A,1450,P2V,3,3,3,1,3.0
2025-03-18,P-2431A,3309A,1450,P2A,3,3,3,1,3.0
2025-12-12,AB-1903,6309/C3,1470,1V,1,1,1,1,1.0
2025-12-12,AB-1903,6309/C3,1470,1H,1,2,1,1,2.0
2025-12-12,AB-1903,6309/C3,1470,2A,1,1,1,1,1.0
2025-12-12,AB-1903,6309/C3,1470,2V,1,1,1,2,2.0
2025-12-12,AB-1903,6309/C3,1470,2H,1,2,1,2,2.0
2025-12-12,AB-1903,6212,1470,3A,3,2,2,2,3.0
2025-12-12,AB-1903,6212,1470,3V,3,2,2,2,3.0
2025-12-12,AB-1903,6212,1470,3H,3,2,2,2,3.0
2025-12-12,AB-1903,6212,1470,4A,3,2,2,2,3.0
2025-12-12,AB-1903,6212,1470,4V,3,2,2,2,3.0
2025-12-12,AB-1903,6212,1470,4H,3,2,2,2,3.0
2025-12-02,AB-1903,6309/C3,1470,1V,1,1,1,1,1.0
2025-12-02,AB-1903,6309/C3,1470,1H,1,2,1,1,2.0
2025-12-02,AB-1903,6309/C3,1470,2A,1,1,1,1,1.0
2025-12-02,AB-1903,6309/C3,1470,2V,2,2,2,2,2.0
2025-12-02,AB-1903,6309/C3,1470,2H,2,2,2,2,2.0
2025-12-02,AB-1903,6212,1470,3A,3,1,1,1,3.0
2025-12-02,AB-1903,6212,1470,3V,3,1,1,1,3.0
2025-12-02,AB-1903,6212,1470,3H,3,1,1,2,3.0
2025-12-02,AB-1903,6212,1470,4A,3,1,1,1,3.0
2025-12-02,AB-1903,6212,1470,4V,3,1,1,2,3.0
2025-12-02,AB-1903,6212,1470,4H,3,1,1,1,3.0
2025-10-21,AB-1903,6309/C3,1470,1V,1,1,1,1,1.0
2025-10-21,AB-1903,6309/C3,1470,1H,1,2,1,1,2.0
2025-10-21,AB-1903,6309/C3,1470,2A,1,1,1,1,1.0
2025-10-21,AB-1903,6309/C3,1470,2V,1,1,1,1,1.0
2025-10-21,AB-1903,6309/C3,1470,2H,1,1,1,1,1.0
2025-10-21,AB-1903,6212,1470,3A,3,1,1,1,3.0
2025-10-21,AB-1903,6212,1470,3V,3,1,1,2,3.0
2025-10-21,AB-1903,6212,1470,3H,3,1,1,1,3.0
2025-10-21,AB-1903,6212,1470,4A,3,1,1,2,3.0
2025-10-21,AB-1903,6212,1470,4V,3,1,1,2,3.0
2025-10-21,AB-1903,6212,1470,4H,3,1,1,1,3.0
2025-08-08,AB-1903,6309/C3,1470,1V,1,1,1,1,1.0
2025-08-08,AB-1903,6309/C3,1470,1H,1,2,1,1,2.0
2025-08-08,AB-1903,6309/C3,1470,2A,1,1,1,1,1.0
2025-08-08,AB-1903,6309/C3,1470,2V,1,1,1,1,1.0
2025-08-08,AB-1903,6309/C3,1470,2H,1,2,1,1,2.0
2025-08-08,AB-1903,6212,1470,3A,3,1,1,1,3.0
2025-08-08,AB-1903,6212,1470,3V,3,1,1,1,3.0
2025-08-08,AB-1903,6212,1470,3H,2,1,1,1,2.0
2025-08-08,AB-1903,6212,1470,4A,3,1,1,1,3.0
2025-08-08,AB-1903,6212,1470,4V,3,1,1,1,3.0
2025-08-08,AB-1903,6212,1470,4H,3,1,1,1,3.0
2019-02-18,P-1704R,6310ZZ,2925,M1H,2,1,2,2,2.0
2019-02-18,P-1704R,6310ZZ,2925,M1V,2,1,2,2,2.0
2019-02-18,P-1704R,6310ZZ,2925,M2H,3,1,3,3,3.0
2019-02-18,P-1704R,6310ZZ,2925,M2V,3,1,3,3,3.0
2019-02-18,P-1704R,6310ZZ,2925,M2A,1,1,3,1,3.0
2019-02-18,P-1704R,6307,2925,P1A,1,1,1,1,1.0
2019-02-18,P-1704R,6307,2925,P1V,1,1,1,1,1.0
2019-02-18,P-1704R,6307,2925,P1H,1,1,1,1,1.0
2019-02-18,P-1704R,6307,2925,P2A,1,1,1,1,1.0
2019-02-18,P-1704R,6307,2925,P2V,1,1,1,1,1.0
2019-02-18,P-1704R,6307,2925,P2H,1,1,1,1,1.0
2023-08-09,2-G-7130A,6215 C3,2697,M1H,2,1,2,1,2.0
2023-08-09,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2023-08-09,2-G-7130A,6215 C3,2697,M2H,3,1,3,1,3.0
2023-08-09,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-08-09,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-08-09,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-08-09,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2023-08-09,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-08-09,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-08-09,2-G-7130A,6308/Z,2697,P4A,2,1,2,1,2.0
2023-06-14,2-G-7130A,6215 C3,2697,M1H,2,1,2,2,2.0
2023-06-14,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2023-06-14,2-G-7130A,6215 C3,2697,M2H,3,1,3,1,3.0
2023-06-14,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-06-14,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-06-14,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-06-14,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2023-06-14,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-06-14,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-06-14,2-G-7130A,6308/Z,2697,P4A,1,1,1,1,1.0
2023-05-10,2-G-7130A,6215 C3,2697,M1H,2,2,2,2,2.0
2023-05-10,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2023-05-10,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2023-05-10,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-05-10,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-05-10,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-05-10,2-G-7130A,6308/Z,2697,P3V,1,1,1,1,1.0
2023-05-10,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-05-10,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-05-10,2-G-7130A,6308/Z,2697,P4A,1,1,1,1,1.0
2023-04-12,2-G-7130A,6215 C3,2697,M1H,1,1,1,1,1.0
2023-04-12,2-G-7130A,6215 C3,2697,M1V,2,1,2,1,2.0
2023-04-12,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2023-04-12,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-04-12,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-04-12,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-04-12,2-G-7130A,6308/Z,2697,P3V,1,1,1,1,1.0
2023-04-12,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-04-12,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-04-12,2-G-7130A,6308/Z,2697,P4A,1,1,1,1,1.0
2023-03-09,2-G-7130A,6215 C3,2697,M1H,1,1,1,1,1.0
2023-03-09,2-G-7130A,6215 C3,2697,M1V,2,1,2,1,2.0
2023-03-09,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2023-03-09,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-03-09,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-03-09,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-03-09,2-G-7130A,6308/Z,2697,P3V,1,1,1,1,1.0
2023-03-09,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-03-09,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-03-09,2-G-7130A,6308/Z,2697,P4A,1,1,1,1,1.0
2023-02-09,2-G-7130A,6215 C3,2697,M1H,2,1,2,1,2.0
2023-02-09,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2023-02-09,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2023-02-09,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-02-09,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-02-09,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-02-09,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2023-02-09,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-02-09,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-02-09,2-G-7130A,6308/Z,2697,P4A,1,1,1,1,1.0
2023-01-12,2-G-7130A,6215 C3,2697,M1H,2,1,2,1,2.0
2023-01-12,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2023-01-12,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2023-01-12,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2023-01-12,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2023-01-12,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2023-01-12,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2023-01-12,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2023-01-12,2-G-7130A,6308/Z,2697,P4V,1,1,1,1,1.0
2023-01-12,2-G-7130A,6308/Z,2697,P4A,2,1,2,1,2.0
2022-12-15,2-G-7130A,6215 C3,2697,M1H,1,1,1,2,2.0
2022-12-15,2-G-7130A,6215 C3,2697,M1V,3,1,3,2,3.0
2022-12-15,2-G-7130A,6215 C3,2697,M2H,2,1,2,1,2.0
2022-12-15,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2022-12-15,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2022-12-15,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2022-12-15,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2022-12-15,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2022-12-15,2-G-7130A,6308/Z,2697,P4V,2,1,2,1,2.0
2022-12-15,2-G-7130A,6308/Z,2697,P4A,2,1,2,1,2.0
2022-11-25,2-G-7130A,6215 C3,2697,M1H,2,1,2,1,2.0
2022-11-25,2-G-7130A,6215 C3,2697,M1V,3,1,3,1,3.0
2022-11-25,2-G-7130A,6215 C3,2697,M2H,1,1,1,1,1.0
2022-11-25,2-G-7130A,6215 C3,2697,M2V,3,1,3,1,3.0
2022-11-25,2-G-7130A,6215 C3,2697,M2A,3,1,3,1,3.0
2022-11-25,2-G-7130A,6308/Z,2697,P3H,2,1,2,1,2.0
2022-11-25,2-G-7130A,6308/Z,2697,P3V,2,1,2,1,2.0
2022-11-25,2-G-7130A,6308/Z,2697,P4H,2,1,2,1,2.0
2022-11-25,2-G-7130A,6308/Z,2697,P4V,2,1,2,1,2.0
2022-11-25,2-G-7130A,6308/Z,2697,P4A,2,1,2,1,2.0
2023-10-24,AB-4202,6319,2900,1V,1,1,1,1,1.0
2023-10-24,AB-4202,6319,2900,1H,1,1,1,1,1.0
2023-10-24,AB-4202,6319,2900,2A,1,1,1,1,1.0
2023-10-24,AB-4202,6319,2900,2V,1,1,1,1,1.0
2023-10-24,AB-4202,6319,2900,2H,1,1,1,1,1.0
2023-10-24,AB-4202,SNR 6316J30,2900,3V,2,1,1,1,2.0
2023-10-24,AB-4202,SNR 6316J30,2900,3H,1,1,1,3,3.0
2023-10-24,AB-4202,SNR 6316J30,2900,4V,1,1,1,1,1.0
2023-10-24,AB-4202,SNR 6316J30,2900,4H,3,1,1,1,3.0
2023-10-19,AB-4202,6319,2900,1V,1,1,1,1,1.0
2023-10-19,AB-4202,6319,2900,1H,1,1,1,1,1.0
2023-10-19,AB-4202,6319,2900,2A,1,1,1,1,1.0
2023-10-19,AB-4202,6319,2900,2V,1,1,1,1,1.0
2023-10-19,AB-4202,6319,2900,2H,1,1,1,1,1.0
2023-10-19,AB-4202,SNR 6316J30,2900,3V,3,1,1,3,3.0
2023-10-19,AB-4202,SNR 6316J30,2900,3H,3,1,1,3,3.0
2023-10-19,AB-4202,SNR 6316J30,2900,4V,1,1,1,1,1.0
2023-10-19,AB-4202,SNR 6316J30,2900,4H,2,2,1,2,2.0
2025-06-17,P-1804A,6316C3,2975,1V,1,1,1,1,1.0
2025-06-17,P-1804A,6316C3,2975,1H,1,1,1,1,1.0
2025-06-17,P-1804A,6316C3,2975,2A,1,1,1,1,1.0
2025-06-17,P-1804A,6316C3,2975,2V,1,1,1,1,1.0
2025-06-17,P-1804A,6316C3,2975,2H,1,1,1,1,1.0
2025-06-17,P-1804A,7315BMUA,2975,3V,1,1,1,1,1.0
2025-06-17,P-1804A,7315BMUA,2975,3H,1,1,1,1,1.0
2025-06-17,P-1804A,NU316C3,2975,4A,1,1,1,1,1.0
2025-06-17,P-1804A,NU316C3,2975,4V,1,1,1,1,1.0
2025-06-17,P-1804A,NU316C3,2975,4H,1,1,1,1,1.0
2025-04-02,P-1804A,6316C3,2975,1V,1,1,1,1,1.0
2025-04-02,P-1804A,6316C3,2975,1H,1,1,1,1,1.0
2025-04-02,P-1804A,6316C3,2975,2A,1,1,1,1,1.0
2025-04-02,P-1804A,6316C3,2975,2V,1,1,1,1,1.0
2025-04-02,P-1804A,6316C3,2975,2H,1,1,1,1,1.0
2025-04-02,P-1804A,7315BMUA,2975,3V,1,1,1,1,1.0
2025-04-02,P-1804A,7315BMUA,2975,3H,1,1,1,1,1.0
2025-04-02,P-1804A,NU316C3,2975,4A,1,1,1,1,1.0
2025-04-02,P-1804A,NU316C3,2975,4V,1,1,1,1,1.0
2025-04-02,P-1804A,NU316C3,2975,4H,1,1,1,1,1.0
2025-03-17,P-1804A,6316C3,2975,1V,1,1,1,1,1.0
2025-03-17,P-1804A,6316C3,2975,1H,1,1,1,1,1.0
2025-03-17,P-1804A,6316C3,2975,2A,1,1,1,1,1.0
2025-03-17,P-1804A,6316C3,2975,2V,1,1,1,1,1.0
2025-03-17,P-1804A,6316C3,2975,2H,1,1,1,1,1.0
2025-03-17,P-1804A,7315BMUA,2975,3V,1,1,1,1,1.0
2025-03-17,P-1804A,7315BMUA,2975,3H,1,1,1,1,1.0
2025-03-17,P-1804A,NU316C3,2975,4A,1,1,1,1,1.0
2025-03-17,P-1804A,NU316C3,2975,4V,1,1,1,1,1.0
2025-03-17,P-1804A,NU316C3,2975,4H,1,1,1,1,1.0
2025-02-17,P-1804A,6316C3,2975,1V,1,1,1,1,1.0
2025-02-17,P-1804A,6316C3,2975,1H,1,1,1,1,1.0
2025-02-17,P-1804A,6316C3,2975,2A,1,1,1,1,1.0
2025-02-17,P-1804A,6316C3,2975,2V,1,1,1,1,1.0
2025-02-17,P-1804A,6316C3,2975,2H,1,1,1,1,1.0
2025-02-17,P-1804A,7315BMUA,2975,3V,1,1,1,1,1.0
2025-02-17,P-1804A,7315BMUA,2975,3H,1,1,1,1,1.0
2025-02-17,P-1804A,NU316C3,2975,4A,1,1,1,1,1.0
2025-02-17,P-1804A,NU316C3,2975,4V,1,1,1,1,1.0
2025-02-17,P-1804A,NU316C3,2975,4H,1,1,1,1,1.0
2025-01-20,P-1804A,6316C3,2975,1V,1,1,1,1,1.0
2025-01-20,P-1804A,6316C3,2975,1H,1,1,1,1,1.0
2025-01-20,P-1804A,6316C3,2975,2A,1,1,1,1,1.0
2025-01-20,P-1804A,6316C3,2975,2V,1,1,1,1,1.0
2025-01-20,P-1804A,6316C3,2975,2H,1,1,1,1,1.0
